,symbol,datetime,open,high,low,close
68,AAPL,2022-04-11 04:00:00,168.71,169.03,165.5,165.75
69,AAPL,2022-04-12 04:00:00,168.02,169.87,166.64,167.66
70,AAPL,2022-04-13 04:00:00,167.39,171.04,166.77,170.4
71,AAPL,2022-04-14 04:00:00,170.62,171.27,165.04,165.29
72,AAPL,2022-04-18 04:00:00,163.92,166.5984,163.57,165.07
73,AAPL,2022-04-19 04:00:00,165.02,167.82,163.91,167.4
74,AAPL,2022-04-20 04:00:00,168.76,168.88,166.1,167.23
75,AAPL,2022-04-21 04:00:00,168.91,171.53,165.91,166.42
76,AAPL,2022-04-22 04:00:00,166.46,167.8699,161.5,161.79
77,AAPL,2022-04-25 04:00:00,161.12,163.17,158.46,162.88
78,AAPL,2022-04-26 04:00:00,162.25,162.34,156.72,156.8
79,AAPL,2022-04-27 04:00:00,155.91,159.79,155.38,156.57
80,AAPL,2022-04-28 04:00:00,159.25,164.515,158.93,163.64
81,AAPL,2022-04-29 04:00:00,161.84,166.2,157.25,157.65
82,AAPL,2022-05-02 04:00:00,156.71,158.23,153.27,157.96
83,AAPL,2022-05-03 04:00:00,158.15,160.71,156.32,159.48
84,AAPL,2022-05-04 04:00:00,159.67,166.48,159.26,166.02
85,AAPL,2022-05-05 04:00:00,163.85,164.08,154.95,156.77
86,AAPL,2022-05-06 04:00:00,156.01,159.44,154.18,157.28
87,AAPL,2022-05-09 04:00:00,154.925,155.83,151.49,152.06
88,AAPL,2022-05-10 04:00:00,155.52,156.74,152.93,154.51
89,AAPL,2022-05-11 04:00:00,153.5,155.45,145.81,146.5
90,AAPL,2022-05-12 04:00:00,142.77,146.2,138.8,142.56
91,AAPL,2022-05-13 04:00:00,144.59,148.105,143.11,147.11
92,AAPL,2022-05-16 04:00:00,145.55,147.5199,144.18,145.54
93,AAPL,2022-05-17 04:00:00,148.86,149.77,146.68,149.24
94,AAPL,2022-05-18 04:00:00,146.85,147.3601,139.9,140.82
95,AAPL,2022-05-19 04:00:00,139.88,141.66,136.6,137.35
96,AAPL,2022-05-20 04:00:00,139.09,140.7,132.61,137.59
97,AAPL,2022-05-23 04:00:00,137.79,143.26,137.65,143.11
98,AAPL,2022-05-24 04:00:00,140.805,141.97,137.33,140.36
99,AAPL,2022-05-25 04:00:00,138.43,141.785,138.34,140.52
100,AAPL,2022-05-26 04:00:00,137.39,144.34,137.14,143.78
101,AAPL,2022-05-27 04:00:00,145.39,149.68,145.26,149.64
102,AAPL,2022-05-31 04:00:00,149.07,150.66,146.84,148.84
103,AAPL,2022-06-01 04:00:00,149.9,151.74,147.68,148.71
104,AAPL,2022-06-02 04:00:00,147.83,151.27,146.86,151.21
105,AAPL,2022-06-03 04:00:00,146.9,147.97,144.46,145.38
106,AAPL,2022-06-06 04:00:00,147.03,148.5689,144.9,146.14
107,AAPL,2022-06-07 04:00:00,144.345,149.0,144.1,148.71
108,AAPL,2022-06-08 04:00:00,148.58,149.8697,147.46,147.96
109,AAPL,2022-06-09 04:00:00,147.08,147.95,142.53,142.64
110,AAPL,2022-06-10 04:00:00,140.28,140.76,137.06,137.13
111,AAPL,2022-06-13 04:00:00,132.87,135.2,131.44,131.88
112,AAPL,2022-06-14 04:00:00,133.13,133.89,131.48,132.76
113,AAPL,2022-06-15 04:00:00,134.29,137.34,132.16,135.43
114,AAPL,2022-06-16 04:00:00,132.08,132.39,129.04,130.06
115,AAPL,2022-06-17 04:00:00,130.065,133.079,129.81,131.56
116,AAPL,2022-06-21 04:00:00,133.42,137.06,133.32,135.87
117,AAPL,2022-06-22 04:00:00,134.79,137.76,133.91,135.35
118,AAPL,2022-06-23 04:00:00,136.82,138.59,135.63,138.27
119,AAPL,2022-06-24 04:00:00,139.9,141.91,139.77,141.66
120,AAPL,2022-06-27 04:00:00,142.695,143.49,140.965,141.66
121,AAPL,2022-06-28 04:00:00,142.13,143.422,137.325,137.44
122,AAPL,2022-06-29 04:00:00,137.46,140.67,136.67,139.23
123,AAPL,2022-06-30 04:00:00,137.25,138.37,133.7737,136.72
124,AAPL,2022-07-01 04:00:00,136.04,139.04,135.66,138.93
125,AAPL,2022-07-05 04:00:00,137.77,141.61,136.93,141.56
126,AAPL,2022-07-06 04:00:00,141.355,144.12,141.08,142.92
127,AAPL,2022-07-07 04:00:00,143.29,146.55,143.28,146.35
128,AAPL,2022-07-08 04:00:00,145.265,147.55,145.0,147.04
129,AAPL,2022-07-11 04:00:00,145.67,146.64,143.78,144.87
130,AAPL,2022-07-12 04:00:00,145.76,148.45,145.05,145.86
131,AAPL,2022-07-13 04:00:00,142.99,146.45,142.1201,145.49
132,AAPL,2022-07-14 04:00:00,144.08,148.95,143.25,148.47
133,AAPL,2022-07-15 04:00:00,149.78,150.86,148.2,150.17
134,AAPL,2022-07-18 04:00:00,150.74,151.57,146.7,147.07
135,AAPL,2022-07-19 04:00:00,147.92,151.23,146.91,151.0
136,AAPL,2022-07-20 04:00:00,151.12,153.72,150.37,153.04
137,AAPL,2022-07-21 04:00:00,154.5,155.57,151.94,155.35
138,AAPL,2022-07-22 04:00:00,155.39,156.28,153.41,154.09
139,AAPL,2022-07-25 04:00:00,154.01,155.04,152.28,152.95
140,AAPL,2022-07-26 04:00:00,152.265,153.085,150.8,151.6
141,AAPL,2022-07-27 04:00:00,152.58,157.33,152.16,156.79
142,AAPL,2022-07-28 04:00:00,156.98,157.64,154.41,157.35
143,AAPL,2022-07-29 04:00:00,161.24,163.63,159.5,162.51
144,AAPL,2022-08-01 04:00:00,161.01,163.59,160.89,161.51
145,AAPL,2022-08-02 04:00:00,160.1,162.41,159.63,160.01
146,AAPL,2022-08-03 04:00:00,160.84,166.59,160.75,166.13
147,AAPL,2022-08-04 04:00:00,166.005,167.19,164.43,165.81
148,AAPL,2022-08-05 04:00:00,163.21,165.85,163.0,165.35
149,AAPL,2022-08-08 04:00:00,166.37,167.81,164.2,164.87
150,AAPL,2022-08-09 04:00:00,164.02,165.82,163.25,164.92
151,AAPL,2022-08-10 04:00:00,167.68,169.34,166.9,169.24
152,AAPL,2022-08-11 04:00:00,170.06,170.99,168.19,168.49
153,AAPL,2022-08-12 04:00:00,169.82,172.17,169.4,172.1
154,AAPL,2022-08-15 04:00:00,171.52,173.39,171.345,173.19
155,AAPL,2022-08-16 04:00:00,172.78,173.71,171.6618,173.03
156,AAPL,2022-08-17 04:00:00,172.77,176.15,172.57,174.55
157,AAPL,2022-08-18 04:00:00,173.75,174.9,173.12,174.15
158,AAPL,2022-08-19 04:00:00,173.03,173.74,171.3101,171.52
159,AAPL,2022-08-22 04:00:00,169.69,169.86,167.135,167.57
160,AAPL,2022-08-23 04:00:00,167.08,168.71,166.65,167.23
161,AAPL,2022-08-24 04:00:00,167.32,168.11,166.245,167.53
162,AAPL,2022-08-25 04:00:00,168.78,170.14,168.35,170.03
163,AAPL,2022-08-26 04:00:00,170.57,171.05,163.56,163.62
164,AAPL,2022-08-29 04:00:00,161.145,162.9,159.82,161.38
165,AAPL,2022-08-30 04:00:00,162.13,162.56,157.72,158.91
166,AAPL,2022-08-31 04:00:00,160.305,160.58,157.14,157.22
167,AAPL,2022-09-01 04:00:00,156.64,158.42,154.67,157.96
168,AAPL,2022-09-02 04:00:00,159.75,160.362,154.965,155.81
169,AAPL,2022-09-06 04:00:00,156.47,157.09,153.69,154.53
170,AAPL,2022-09-07 04:00:00,154.825,156.67,153.61,155.96
171,AAPL,2022-09-08 04:00:00,154.64,156.36,152.68,154.46
172,AAPL,2022-09-09 04:00:00,155.47,157.82,154.75,157.37
173,AAPL,2022-09-12 04:00:00,159.59,164.26,159.3,163.43
174,AAPL,2022-09-13 04:00:00,159.9,160.54,153.37,153.84
175,AAPL,2022-09-14 04:00:00,154.785,157.1,153.6106,155.31
176,AAPL,2022-09-15 04:00:00,154.65,155.24,151.38,152.37
177,AAPL,2022-09-16 04:00:00,151.21,151.35,148.37,150.7
178,AAPL,2022-09-19 04:00:00,149.31,154.56,149.1,154.48
179,AAPL,2022-09-20 04:00:00,153.4,158.08,153.08,156.9
180,AAPL,2022-09-21 04:00:00,157.34,158.74,153.6,153.72
181,AAPL,2022-09-22 04:00:00,152.38,154.47,150.91,152.74
182,AAPL,2022-09-23 04:00:00,151.19,151.47,148.56,150.43
183,AAPL,2022-09-26 04:00:00,149.66,153.7701,149.64,150.77
184,AAPL,2022-09-27 04:00:00,152.74,154.72,149.945,151.76
185,AAPL,2022-09-28 04:00:00,147.64,150.6414,144.84,149.84
186,AAPL,2022-09-29 04:00:00,146.1,146.72,140.68,142.48
187,AAPL,2022-09-30 04:00:00,141.28,143.1,138.0,138.2
188,AAPL,2022-10-03 04:00:00,138.21,143.07,137.685,142.45
189,AAPL,2022-10-04 04:00:00,145.03,146.22,144.26,146.1
190,AAPL,2022-10-05 04:00:00,144.075,147.38,143.01,146.4
191,AAPL,2022-10-06 04:00:00,145.81,147.54,145.22,145.43
192,AAPL,2022-10-07 04:00:00,142.54,143.1,139.445,140.09
193,AAPL,2022-10-10 04:00:00,140.42,141.89,138.5729,140.42
194,AAPL,2022-10-11 04:00:00,139.9,141.35,138.22,138.98
195,AAPL,2022-10-12 04:00:00,139.13,140.36,138.16,138.34
196,AAPL,2022-10-13 04:00:00,134.99,143.59,134.37,142.99
197,AAPL,2022-10-14 04:00:00,144.31,144.52,138.19,138.38
198,AAPL,2022-10-17 04:00:00,141.065,142.9,140.27,142.41
199,AAPL,2022-10-18 04:00:00,145.49,146.7,140.61,143.75
200,AAPL,2022-10-19 04:00:00,141.69,144.9492,141.5,143.86
201,AAPL,2022-10-20 04:00:00,143.02,145.89,142.65,143.39
202,AAPL,2022-10-21 04:00:00,142.87,147.8479,142.649,147.27
203,AAPL,2022-10-24 04:00:00,147.185,150.23,146.0,149.45
204,AAPL,2022-10-25 04:00:00,150.09,152.49,149.36,152.34
205,AAPL,2022-10-26 04:00:00,150.96,151.99,148.04,149.35
206,AAPL,2022-10-27 04:00:00,148.07,149.046,144.13,144.8
207,AAPL,2022-10-28 04:00:00,148.2,157.5,147.82,155.74
208,AAPL,2022-10-31 04:00:00,153.155,154.24,151.92,153.34
209,AAPL,2022-11-01 04:00:00,155.08,155.45,149.13,150.65
210,AAPL,2022-11-02 04:00:00,148.945,152.17,145.0,145.03
211,AAPL,2022-11-03 04:00:00,142.06,142.8,138.75,138.88
212,AAPL,2022-11-04 04:00:00,142.09,142.67,134.38,138.38
213,AAPL,2022-11-07 05:00:00,137.11,139.145,135.671,138.92
214,AAPL,2022-11-08 05:00:00,140.41,141.43,137.49,139.5
215,AAPL,2022-11-09 05:00:00,138.5,138.55,134.5933,134.87
216,AAPL,2022-11-10 05:00:00,141.24,146.87,139.5,146.87
217,AAPL,2022-11-11 05:00:00,145.82,150.01,144.37,149.7
218,AAPL,2022-11-14 05:00:00,148.97,150.28,147.43,148.28
219,AAPL,2022-11-15 05:00:00,152.215,153.59,148.5613,150.04
220,AAPL,2022-11-16 05:00:00,149.13,149.87,147.29,148.79
221,AAPL,2022-11-17 05:00:00,146.43,151.48,146.15,150.72
222,AAPL,2022-11-18 05:00:00,152.305,152.7,149.97,151.29
223,AAPL,2022-11-21 05:00:00,150.16,150.37,147.715,148.01
224,AAPL,2022-11-22 05:00:00,148.13,150.42,146.925,150.18
225,AAPL,2022-11-23 05:00:00,149.45,151.83,149.34,151.07
226,AAPL,2022-11-25 05:00:00,148.305,148.88,147.12,148.11
227,AAPL,2022-11-28 05:00:00,145.14,146.64,143.38,144.22
228,AAPL,2022-11-29 05:00:00,144.29,144.81,140.355,141.17
229,AAPL,2022-11-30 05:00:00,141.395,148.72,140.55,148.03
230,AAPL,2022-12-01 05:00:00,148.21,149.13,146.61,148.31
231,AAPL,2022-12-02 05:00:00,145.96,148.0,145.65,147.81
232,AAPL,2022-12-05 05:00:00,147.77,150.9199,145.77,146.63
233,AAPL,2022-12-06 05:00:00,147.075,147.3,141.92,142.91
234,AAPL,2022-12-07 05:00:00,142.19,143.37,140.0,140.94
235,AAPL,2022-12-08 05:00:00,142.36,143.52,141.1,142.65
236,AAPL,2022-12-09 05:00:00,142.34,145.57,140.9,142.16
237,AAPL,2022-12-12 05:00:00,142.7,144.5,141.06,144.49
238,AAPL,2022-12-13 05:00:00,149.5,149.9692,144.24,145.47
239,AAPL,2022-12-14 05:00:00,145.35,146.655,141.16,143.21
240,AAPL,2022-12-15 05:00:00,141.11,141.8,136.025,136.5
241,AAPL,2022-12-16 05:00:00,136.685,137.65,133.73,134.51
242,AAPL,2022-12-19 05:00:00,135.11,135.2,131.32,132.37
243,AAPL,2022-12-20 05:00:00,131.39,133.25,129.89,132.3
244,AAPL,2022-12-21 05:00:00,132.98,136.81,132.75,135.45
245,AAPL,2022-12-22 05:00:00,134.352,134.56,130.3,132.23
246,AAPL,2022-12-23 05:00:00,130.92,132.415,129.64,131.86
247,AAPL,2022-12-27 05:00:00,131.38,131.41,128.72,130.03
248,AAPL,2022-12-28 05:00:00,129.67,131.0275,125.87,126.04
249,AAPL,2022-12-29 05:00:00,127.99,130.4814,127.73,129.61
250,AAPL,2022-12-30 05:00:00,128.41,129.95,127.43,129.93
